cluster,id_dep,departamento,id_region,region,fuente_gps,cluster_urb_rur,lat,lon,alt_gps,alt_dem
1879,5,antioquia,3,central,GPS,U,6.26943581168,-75.59080389200,1505.00000000000,1497.00000000000
2020,5,antioquia,3,central,GPS,U,7.03445793699,-75.89795056300,1216.00000000000,1208.00000000000
2071,5,antioquia,3,central,GPS,R,6.13254399753,-75.54684429140,2496.00000000000,2504.00000000000
2076,5,antioquia,3,central,GPS,R,8.11569035026,-76.71619275610,22.00000000000,14.00000000000
2086,5,antioquia,3,central,GPS,R,6.06369851203,-75.77924740080,1636.00000000000,1628.00000000000
2090,5,antioquia,3,central,GPS,R,6.83449869032,-76.19159977210,1191.00000000000,1183.00000000000
2106,5,antioquia,3,central,GPS,R,7.76512179591,-75.21431057070,74.00000000000,66.00000000000
2120,5,antioquia,3,central,GPS,R,6.27518200000,-74.56306400000,137.00000000000,129.00000000000
2172,17,caldas,3,central,GPS,U,5.05218336192,-75.48215886090,2159.00000000000,2151.00000000000
2184,17,caldas,3,central,GPS,U,5.05433936320,-75.49802803510,2115.00000000000,2107.00000000000
2255,17,caldas,3,central,GPS,U,5.00840564293,-75.62630863650,1595.00000000000,1587.00000000000
2292,17,caldas,3,central,GPS,R,5.48554160692,-75.69839604580,1666.00000000000,1658.00000000000
2296,17,caldas,3,central,GPS,R,5.49116704477,-75.73268266880,2037.00000000000,2045.00000000000
2320,66,risaralda,3,central,GPS,U,4.82579455576,-75.71528823200,1327.00000000000,1335.00000000000
2375,66,risaralda,3,central,GPS,U,4.80116067429,-75.72588421740,1277.00000000000,1269.00000000000
2388,66,risaralda,3,central,GPS,U,4.82520459140,-75.73436805190,1357.00000000000,1349.00000000000
2468,66,risaralda,3,central,GPS,R,4.80290660248,-75.76366979410,1347.00000000000,1339.00000000000
2798,73,tolima,3,central,GPS,R,3.80539866322,-75.55103046380,1400.00000000000,1392.00000000000
2799,73,tolima,3,central,GPS,R,3.76792186171,-75.42725115150,836.00000000000,828.00000000000
2818,73,tolima,3,central,GPS,R,4.09111732504,-74.97361709280,337.00000000000,329.00000000000
2844,41,huila,3,central,GPS,U,2.95572044790,-75.30929169570,462.00000000000,454.00000000000
2849,41,huila,3,central,GPS,U,2.95138630658,-75.28851338560,463.00000000000,455.00000000000
2872,41,huila,3,central,GPS,U,2.90736598852,-75.27456593350,458.00000000000,466.00000000000
2880,41,huila,3,central,GPS,U,1.85338699836,-76.04306353140,1279.00000000000,1271.00000000000
2903,41,huila,3,central,GPS,U,2.89147760407,-75.43341034630,558.00000000000,550.00000000000
2905,41,huila,3,central,GPS,U,2.88562772398,-75.43774995960,557.00000000000,549.00000000000
2908,41,huila,3,central,GPS,U,2.38546965057,-75.89928025490,1053.00000000000,1045.00000000000
2918,41,huila,3,central,GPS,R,1.83570112018,-76.03739588900,1320.00000000000,1312.00000000000
2938,41,huila,3,central,GPS,R,1.94310552957,-76.15255486160,1578.00000000000,1570.00000000000
2942,41,huila,3,central,GPS,R,2.58996282220,-75.22754513420,1596.00000000000,1588.00000000000
2957,41,huila,3,central,GPS,R,2.40362963527,-75.80858063290,1577.00000000000,1569.00000000000
2973,18,caqueta,3,central,GPS,U,1.61666072204,-75.60951461840,288.00000000000,280.00000000000
2991,18,caqueta,3,central,GPS,U,1.63873923056,-75.60006364770,354.00000000000,346.00000000000
3030,18,caqueta,3,central,GPS,R,1.71900030257,-75.54929341570,396.00000000000,388.00000000000
3037,18,caqueta,3,central,GPS,R,1.91986127365,-74.70799932170,273.00000000000,265.00000000000
3044,18,caqueta,3,central,GPS,R,2.38341203934,-74.92153116660,507.00000000000,499.00000000000
3051,18,caqueta,3,central,GPS,R,0.57510600186,-74.44632460930,191.00000000000,183.00000000000
3200,76,valle,4,pacifica,GPS,U,3.44399039704,-76.46032036370,958.00000000000,950.00000000000
3213,76,valle,4,pacifica,GPS,U,3.41301845364,-76.47506254590,962.00000000000,954.00000000000
3279,76,valle,4,pacifica,GPS,U,3.88154222587,-77.03834692390,16.00000000000,8.00000000000
3285,76,valle,4,pacifica,GPS,U,3.86010784545,-77.01678888780,17.00000000000,9.00000000000
3287,76,valle,4,pacifica,GPS,U,3.87708628201,-77.00053249780,17.00000000000,9.00000000000
3296,76,valle,4,pacifica,GPS,U,3.87098657702,-77.01887018800,21.00000000000,13.00000000000
3468,19,cauca,4,pacifica,GPS,U,2.58590227411,-77.87688427400,15.00000000000,7.00000000000
3487,19,cauca,4,pacifica,GPS,U,2.64644822861,-75.97713593520,1449.00000000000,1441.00000000000
3508,19,cauca,4,pacifica,GPS,R,1.82526066998,-77.02820529720,1490.00000000000,1482.00000000000
3628,52,narino,4,pacifica,GPS,R,1.53403627407,-78.72793516780,24.00000000000,16.00000000000
3657,52,narino,4,pacifica,GPS,R,1.86921312446,-78.12232212800,34.00000000000,42.00000000000
3681,27,choco,4,pacifica,GPS,U,5.69790955682,-76.64597224570,60.00000000000,52.00000000000
3785,27,choco,4,pacifica,GPS,R,8.62175937492,-77.38535405930,20.00000000000,12.00000000000
3817,81,arauca,6,territorios nacionales,GPS,U,7.08531500000,-70.75560900000,138.00000000000,130.00000000000
3819,81,arauca,6,territorios nacionales,GPS,U,7.06971902586,-70.75437499590,136.00000000000,128.00000000000
3847,81,arauca,6,territorios nacionales,GPS,U,6.96254573015,-71.87695461510,238.00000000000,230.00000000000
3877,81,arauca,6,territorios nacionales,GPS,R,6.63464798397,-71.58145174710,204.00000000000,196.00000000000
3887,81,arauca,6,territorios nacionales,GPS,R,7.00070122545,-71.81802942880,191.00000000000,183.00000000000
3913,85,casanare,6,territorios nacionales,GPS,U,5.33876832516,-72.40118120240,352.00000000000,344.00000000000
3939,85,casanare,6,territorios nacionales,GPS,U,5.02206289126,-72.74437793550,466.00000000000,458.00000000000
3940,85,casanare,6,territorios nacionales,GPS,U,4.99810335588,-72.75597972530,466.00000000000,458.00000000000
3954,85,casanare,6,territorios nacionales,GPS,U,5.03099856409,-72.73246026700,457.00000000000,449.00000000000
3991,85,casanare,6,territorios nacionales,GPS,R,5.95236723988,-71.19235376650,140.00000000000,148.00000000000
4026,94,guainia,6,territorios nacionales,GPS,U,3.85517109062,-67.92518089490,103.00000000000,95.00000000000
4055,94,guainia,6,territorios nacionales,GPS,U,3.86387650510,-67.92849830160,106.00000000000,98.00000000000
4111,99,vichada,6,territorios nacionales,GPS,U,6.17609473173,-67.48018477260,49.00000000000,57.00000000000
4148,99,vichada,6,territorios nacionales,GPS,R,5.65673000000,-67.66179300000,68.00000000000,60.00000000000
4150,99,vichada,6,territorios nacionales,GPS,R,5.69857900000,-67.67197300000,55.00000000000,47.00000000000
4204,91,amazonas,6,territorios nacionales,GPS,U,-4.19846106644,-69.93173074330,86.00000000000,78.00000000000
4266,91,amazonas,6,territorios nacionales,GPS,R,-2.86640869813,-69.72016649080,60.00000000000,68.00000000000
4285,91,amazonas,6,territorios nacionales,GPS,R,-2.40930200000,-70.60882000000,79.00000000000,87.00000000000
4338,86,putumayo,6,territorios nacionales,GPS,U,1.03763837409,-76.61227449960,436.00000000000,428.00000000000
4380,86,putumayo,6,territorios nacionales,GPS,R,0.79749387111,-76.62543321590,322.00000000000,314.00000000000
4392,86,putumayo,6,territorios nacionales,GPS,R,0.50410400000,-77.13096500000,451.00000000000,443.00000000000
4427,95,guaviare,6,territorios nacionales,GPS,U,2.58303513410,-72.64134848820,191.00000000000,183.00000000000
4428,95,guaviare,6,territorios nacionales,GPS,U,2.57398917899,-72.64396240400,192.00000000000,184.00000000000
4443,95,guaviare,6,territorios nacionales,GPS,U,2.32400328966,-72.62689999990,212.00000000000,204.00000000000
4475,95,guaviare,6,territorios nacionales,GPS,R,2.31091154386,-72.79783329170,234.00000000000,226.00000000000
4480,95,guaviare,6,territorios nacionales,GPS,R,2.05384087553,-72.87875328720,291.00000000000,283.00000000000
4543,97,vaupes,6,territorios nacionales,GPS,R,0.97723273180,-69.95019642870,161.00000000000,153.00000000000
4546,97,vaupes,6,territorios nacionales,GPS,R,0.96827792494,-69.96077990220,168.00000000000,160.00000000000
4560,97,vaupes,6,territorios nacionales,GPS,R,1.13253289989,-70.11139508920,198.00000000000,190.00000000000
4567,97,vaupes,6,territorios nacionales,GPS,R,1.24625184498,-70.26466706680,182.00000000000,174.00000000000
4580,97,vaupes,6,territorios nacionales,GPS,R,1.04885424898,-71.29590000000,204.00000000000,196.00000000000
4593,97,vaupes,6,territorios nacionales,GPS,R,1.20795768136,-71.26508292870,220.00000000000,212.00000000000
4603,11,bogota,5,bogota,GPS,U,4.58876800381,-74.09617088210,2583.00000000000,2575.00000000000
4646,11,bogota,5,bogota,GPS,U,4.63952254475,-74.06042888600,2612.00000000000,2604.00000000000
4825,11,bogota,5,bogota,GPS,U,4.57429536655,-74.09838769050,2599.00000000000,2591.00000000000
4854,11,bogota,5,bogota,GPS,U,4.56810392914,-74.08268087760,2691.00000000000,2683.00000000000
4868,11,bogota,5,bogota,GPS,U,4.60088185919,-74.07750378160,2615.00000000000,2607.00000000000
4953,11,bogota,5,bogota,GPS,U,4.76645776576,-74.03134907190,2561.00000000000,2553.00000000000
4977,11,bogota,5,bogota,GPS,U,4.72636436514,-74.04266129680,2570.00000000000,2562.00000000000
4,44,la guajira,1,atlantica,GPS,U,11.55051302530,-72.90149860060,10.00000000000,3.00000000000
27,44,la guajira,1,atlantica,GPS,U,11.37486733090,-72.25747369890,59.00000000000,52.00000000000
70,44,la guajira,1,atlantica,GPS,R,11.24752216990,-73.05487240620,42.00000000000,35.00000000000
101,44,la guajira,1,atlantica,GPS,R,11.56703450210,-72.38745497340,48.00000000000,41.00000000000
231,20,cesar,1,atlantica,GPS,R,10.24219613380,-73.93389935690,200.00000000000,207.00000000000
243,47,magdalena,1,atlantica,GPS,U,11.24518323210,-74.20737691230,16.00000000000,9.00000000000
245,47,magdalena,1,atlantica,GPS,U,11.24491211340,-74.20480902860,18.00000000000,11.00000000000
279,47,magdalena,1,atlantica,GPS,U,11.23326100290,-74.15832530250,35.00000000000,28.00000000000
282,47,magdalena,1,atlantica,GPS,U,11.20646065200,-74.22612371330,13.00000000000,6.00000000000
285,47,magdalena,1,atlantica,GPS,U,11.00870890800,-74.25136935260,14.00000000000,7.00000000000
347,47,magdalena,1,atlantica,GPS,R,10.98131900000,-74.31846200000,9.00000000000,2.00000000000
359,47,magdalena,1,atlantica,GPS,R,10.52853347040,-74.18543762050,53.00000000000,46.00000000000
413,8,atlantico,1,atlantica,GPS,U,10.94522884090,-74.79654255350,65.00000000000,72.00000000000
432,8,atlantico,1,atlantica,GPS,U,10.91410357820,-74.78169980780,22.00000000000,15.00000000000
472,8,atlantico,1,atlantica,GPS,U,10.64310855090,-74.91617540010,107.00000000000,100.00000000000
486,8,atlantico,1,atlantica,GPS,U,10.79404701500,-74.91103916540,119.00000000000,112.00000000000
506,8,atlantico,1,atlantica,GPS,U,10.89583890010,-74.89480395460,86.00000000000,93.00000000000
531,88,san andres y providencia,1,atlantica,GPS,U,12.58353856570,-81.71402044850,18.00000000000,11.00000000000
543,88,san andres y providencia,1,atlantica,GPS,U,12.57615600000,-81.70224000000,8.00000000000,1.00000000000
566,88,san andres y providencia,1,atlantica,GPS,U,12.59368896280,-81.70672808390,14.00000000000,7.00000000000
568,88,san andres y providencia,1,atlantica,GPS,U,12.57908414280,-81.70654031590,26.00000000000,33.00000000000
579,88,san andres y providencia,1,atlantica,GPS,U,12.58190917440,-81.70830012760,17.00000000000,10.00000000000
589,88,san andres y providencia,1,atlantica,GPS,U,12.56999884700,-81.71099237850,15.00000000000,8.00000000000
620,88,san andres y providencia,1,atlantica,GPS,R,12.56080520750,-81.71005526670,73.00000000000,66.00000000000
637,88,san andres y providencia,1,atlantica,GPS,R,13.34263394060,-81.36479952890,23.00000000000,16.00000000000
645,13,bolivar,1,atlantica,GPS,U,10.42840724370,-75.52024573620,-1.00000000000,6.00000000000
648,13,bolivar,1,atlantica,GPS,U,10.42602283430,-75.53993188280,9.00000000000,2.00000000000
665,13,bolivar,1,atlantica,GPS,U,10.40114691830,-75.50406133620,14.00000000000,7.00000000000
668,13,bolivar,1,atlantica,GPS,U,10.40424931720,-75.48106113600,11.00000000000,18.00000000000
684,13,bolivar,1,atlantica,GPS,U,10.38520904160,-75.45389158700,20.00000000000,13.00000000000
686,13,bolivar,1,atlantica,GPS,U,10.37097402300,-75.49350875000,11.00000000000,18.00000000000
710,13,bolivar,1,atlantica,GPS,U,9.72694337988,-75.11368178160,190.00000000000,183.00000000000
781,70,sucre,1,atlantica,GPS,U,9.29668028947,-75.37189452940,197.00000000000,190.00000000000
787,70,sucre,1,atlantica,GPS,U,9.29282287569,-75.40748258880,197.00000000000,190.00000000000
804,70,sucre,1,atlantica,GPS,U,9.32844907320,-74.96567217360,100.00000000000,93.00000000000
811,70,sucre,1,atlantica,GPS,U,9.31989521612,-75.29501563900,163.00000000000,156.00000000000
845,70,sucre,1,atlantica,GPS,R,8.46846207166,-74.57611705650,31.00000000000,24.00000000000
857,70,sucre,1,atlantica,GPS,R,9.23844210088,-75.31405488040,193.00000000000,186.00000000000
982,23,cordoba,1,atlantica,GAZ,R,9.03501604023,-75.34681032760,73.00000000000,80.00000000000
1039,54,norte de santander,2,oriental,GPS,U,7.88874638529,-72.48234028010,385.00000000000,378.00000000000
1040,54,norte de santander,2,oriental,GPS,U,7.90270500483,-72.46706746290,355.00000000000,348.00000000000
1099,54,norte de santander,2,oriental,GPS,U,7.88645557351,-72.55089038000,254.00000000000,247.00000000000
1121,54,norte de santander,2,oriental,GPS,U,8.27136978506,-73.36591747020,1189.00000000000,1182.00000000000
1148,54,norte de santander,2,oriental,GPS,R,8.07370813967,-72.81169266810,325.00000000000,318.00000000000
1155,54,norte de santander,2,oriental,GPS,R,8.17454519655,-72.46858745190,85.00000000000,92.00000000000
1404,15,boyaca,2,oriental,GPS,U,5.64029075546,-73.32243060360,2842.00000000000,2835.00000000000
1471,15,boyaca,2,oriental,GPS,R,5.78679899377,-72.91796086290,2534.00000000000,2541.00000000000
1540,25,cundinamarca,2,oriental,GPS,U,4.30357286871,-74.80026077790,290.00000000000,283.00000000000
1611,25,cundinamarca,2,oriental,GPS,R,4.79904289458,-74.53824429920,1702.00000000000,1695.00000000000
1671,50,meta,2,oriental,GPS,U,4.13164467390,-73.53754367630,364.00000000000,357.00000000000
1677,50,meta,2,oriental,GPS,U,4.12588675204,-73.62455920180,430.00000000000,423.00000000000
1730,50,meta,2,oriental,GPS,U,3.46359836773,-73.61462050080,305.00000000000,298.00000000000
1737,50,meta,2,oriental,GPS,U,4.25676200000,-73.47858300000,404.00000000000,411.00000000000
1781,50,meta,2,oriental,GPS,R,4.22830159473,-73.25732222730,228.00000000000,221.00000000000
1783,50,meta,2,oriental,GPS,R,4.18643114674,-73.48099944500,356.00000000000,349.00000000000
1875,5,antioquia,3,central,GPS,U,6.24835926833,-75.59453495680,1520.00000000000,1513.00000000000
1912,5,antioquia,3,central,GPS,U,6.22895406360,-75.59506137370,1523.00000000000,1516.00000000000
1951,5,antioquia,3,central,GPS,U,6.32243213485,-75.57232145730,1469.00000000000,1476.00000000000
2000,5,antioquia,3,central,GPS,U,8.10032370394,-76.72174651050,9.00000000000,2.00000000000
2096,5,antioquia,3,central,GPS,R,7.01797097476,-75.91233971050,1297.00000000000,1290.00000000000
2103,5,antioquia,3,central,GPS,R,7.54787850187,-76.62752518930,51.00000000000,44.00000000000
2176,17,caldas,3,central,GPS,U,5.04310670000,-75.49487694010,2120.00000000000,2113.00000000000
2201,17,caldas,3,central,GPS,U,5.05206143468,-75.50340736000,1925.00000000000,1932.00000000000
2220,17,caldas,3,central,GPS,U,5.39814589932,-75.49602431660,1800.00000000000,1793.00000000000
2354,66,risaralda,3,central,GPS,U,4.81430503615,-75.70338430090,1362.00000000000,1369.00000000000
2358,66,risaralda,3,central,GPS,U,4.80080751429,-75.69234310300,1421.00000000000,1414.00000000000
2590,63,quindio,3,central,GPS,U,4.51519634928,-75.68765568970,1441.00000000000,1434.00000000000
2676,63,quindio,3,central,GAZ,R,4.52537358137,-75.81249240890,1229.00000000000,1222.00000000000
2770,73,tolima,3,central,GPS,U,4.12644300663,-75.10453510830,478.00000000000,471.00000000000
2842,41,huila,3,central,GPS,U,2.96691820436,-75.29655250270,458.00000000000,451.00000000000
2856,41,huila,3,central,GPS,U,2.93384255250,-75.28073047940,456.00000000000,449.00000000000
2859,41,huila,3,central,GPS,U,2.94900828631,-75.27466040490,475.00000000000,468.00000000000
2866,41,huila,3,central,GPS,U,2.91732269070,-75.25770505310,468.00000000000,461.00000000000
2869,41,huila,3,central,GPS,U,2.91036529340,-75.25550484170,462.00000000000,455.00000000000
2871,41,huila,3,central,GPS,U,2.92351885152,-75.28175000800,504.00000000000,497.00000000000
2884,41,huila,3,central,GPS,U,2.19115304814,-75.63318423290,814.00000000000,807.00000000000
2920,41,huila,3,central,GPS,R,1.78530356000,-76.16977292910,1588.00000000000,1581.00000000000
2950,41,huila,3,central,GPS,R,2.84517184623,-75.31975910590,488.00000000000,481.00000000000
2965,18,caqueta,3,central,GPS,U,1.62642933970,-75.60786010770,270.00000000000,263.00000000000
3005,18,caqueta,3,central,GPS,U,2.12105813780,-74.77684429620,281.00000000000,274.00000000000
3008,18,caqueta,3,central,GPS,U,2.11533372746,-74.76783255060,288.00000000000,281.00000000000
3018,18,caqueta,3,central,GPS,U,1.34936743491,-74.84840449220,227.00000000000,220.00000000000
3022,18,caqueta,3,central,GPS,U,1.29039999998,-75.50471892600,228.00000000000,221.00000000000
3025,18,caqueta,3,central,GPS,U,1.29590661028,-75.49607803570,225.00000000000,218.00000000000
3028,18,caqueta,3,central,GPS,U,1.29260694379,-75.50697452300,224.00000000000,217.00000000000
3049,18,caqueta,3,central,GPS,R,0.58034355117,-74.40615340280,190.00000000000,183.00000000000
3069,18,caqueta,3,central,GPS,R,1.17502148042,-75.49333088650,212.00000000000,219.00000000000
3071,18,caqueta,3,central,GPS,R,1.04062499892,-75.34825013090,213.00000000000,206.00000000000
3075,18,caqueta,3,central,GPS,R,1.18964186124,-75.31191991430,244.00000000000,237.00000000000
3282,76,valle,4,pacifica,GPS,U,3.87865828873,-77.01341081430,22.00000000000,15.00000000000
3291,76,valle,4,pacifica,GPS,U,3.87255473738,-76.97122588730,43.00000000000,36.00000000000
3294,76,valle,4,pacifica,GPS,U,3.87806545290,-76.99096174020,24.00000000000,17.00000000000
3436,76,valle,4,pacifica,GPS,R,4.64883500000,-75.86040900000,1236.00000000000,1243.00000000000
3444,19,cauca,4,pacifica,GPS,U,2.44682735809,-76.61237412040,1732.00000000000,1725.00000000000
3553,19,cauca,4,pacifica,GPS,R,2.65487466869,-75.95815583220,1640.00000000000,1633.00000000000
3623,52,narino,4,pacifica,GPS,R,1.21362142081,-77.20267950790,2759.00000000000,2766.00000000000
3635,52,narino,4,pacifica,GPS,R,0.93356394787,-77.50604722780,2875.00000000000,2868.00000000000
3656,52,narino,4,pacifica,GPS,R,1.72686023744,-78.14620545650,114.00000000000,107.00000000000
3659,52,narino,4,pacifica,GPS,R,1.87122462481,-78.16266022940,39.00000000000,32.00000000000
3662,52,narino,4,pacifica,GPS,R,1.92538738096,-78.06840405160,61.00000000000,54.00000000000
3688,27,choco,4,pacifica,GPS,U,5.69460418029,-76.65251383150,41.00000000000,34.00000000000
3690,27,choco,4,pacifica,GPS,U,5.69538260857,-76.64981013370,23.00000000000,30.00000000000
3728,27,choco,4,pacifica,GPS,U,5.26772738565,-76.55339380960,92.00000000000,85.00000000000
3734,27,choco,4,pacifica,GPS,U,8.50317438710,-77.28403669030,17.00000000000,10.00000000000
3737,27,choco,4,pacifica,GPS,U,8.50388957677,-77.29433631090,15.00000000000,8.00000000000
3738,27,choco,4,pacifica,GPS,U,8.50908500759,-77.27560032760,16.00000000000,9.00000000000
3769,27,choco,4,pacifica,GPS,R,5.33155838753,-76.94160381330,10.00000000000,17.00000000000
3822,81,arauca,6,territorios nacionales,GPS,U,7.06834489595,-70.71211950780,123.00000000000,130.00000000000
3829,81,arauca,6,territorios nacionales,GPS,U,6.45773749751,-71.74292743110,326.00000000000,319.00000000000
3830,81,arauca,6,territorios nacionales,GPS,U,6.46032184410,-71.72878529650,329.00000000000,322.00000000000
3836,81,arauca,6,territorios nacionales,GPS,U,6.47030728758,-71.72034591900,311.00000000000,318.00000000000
3840,81,arauca,6,territorios nacionales,GPS,U,6.46019288124,-71.70738951590,315.00000000000,308.00000000000
3867,81,arauca,6,territorios nacionales,GPS,R,6.93982920051,-70.26921573100,108.00000000000,115.00000000000
3884,81,arauca,6,territorios nacionales,GPS,R,6.65560922435,-71.51298793780,194.00000000000,187.00000000000
3888,81,arauca,6,territorios nacionales,GPS,R,7.01170071470,-71.79123475880,190.00000000000,183.00000000000
3894,81,arauca,6,territorios nacionales,GPS,R,7.00868382613,-71.78890408790,190.00000000000,183.00000000000
3901,85,casanare,6,territorios nacionales,GPS,U,5.36510107504,-72.39461563050,357.00000000000,350.00000000000
3936,85,casanare,6,territorios nacionales,GPS,U,5.01644076532,-72.75912660620,472.00000000000,465.00000000000
3938,85,casanare,6,territorios nacionales,GPS,U,5.02066483911,-72.74718507030,469.00000000000,462.00000000000
3955,85,casanare,6,territorios nacionales,GPS,U,5.87732466688,-71.89507434960,277.00000000000,270.00000000000
3974,85,casanare,6,territorios nacionales,GPS,R,5.13409411027,-72.20281566590,202.00000000000,195.00000000000
4005,94,guainia,6,territorios nacionales,GPS,U,3.87650200000,-67.92193700000,104.00000000000,97.00000000000
4006,94,guainia,6,territorios nacionales,GPS,U,3.87433095350,-67.92845635660,90.00000000000,97.00000000000
4010,94,guainia,6,territorios nacionales,GPS,U,3.86819999997,-67.91875195440,105.00000000000,98.00000000000
4015,94,guainia,6,territorios nacionales,GPS,U,3.88312265674,-67.92341990130,92.00000000000,99.00000000000
4022,94,guainia,6,territorios nacionales,GPS,U,3.86451618088,-67.91779528070,107.00000000000,100.00000000000
4038,94,guainia,6,territorios nacionales,GPS,U,3.87394575478,-67.91961557710,106.00000000000,99.00000000000
4061,94,guainia,6,territorios nacionales,GPS,U,3.86406137443,-67.93196827300,102.00000000000,95.00000000000
4099,94,guainia,6,territorios nacionales,GPS,R,3.49851600000,-69.84456200000,129.00000000000,122.00000000000
4113,99,vichada,6,territorios nacionales,GPS,U,6.18601847667,-67.48276429590,62.00000000000,55.00000000000
4116,99,vichada,6,territorios nacionales,GPS,U,6.18767726029,-67.50569362010,60.00000000000,53.00000000000
4123,99,vichada,6,territorios nacionales,GPS,U,4.44546962734,-69.79690313930,154.00000000000,161.00000000000
4156,99,vichada,6,territorios nacionales,GPS,R,4.61718254425,-69.32306034700,152.00000000000,145.00000000000
4170,99,vichada,6,territorios nacionales,GPS,R,4.61589897373,-71.06914309150,169.00000000000,176.00000000000
4187,99,vichada,6,territorios nacionales,GPS,R,3.84925201053,-70.57776409410,139.00000000000,132.00000000000
4195,99,vichada,6,territorios nacionales,GPS,R,5.78634200000,-69.98461600000,109.00000000000,102.00000000000
4214,91,amazonas,6,territorios nacionales,GPS,U,-4.22039927978,-69.94465066290,86.00000000000,79.00000000000
4250,91,amazonas,6,territorios nacionales,GPS,R,-3.78237677835,-70.24303026520,84.00000000000,77.00000000000
4256,91,amazonas,6,territorios nacionales,GPS,R,-3.86717629656,-70.22891652920,99.00000000000,92.00000000000
4276,91,amazonas,6,territorios nacionales,GPS,R,-2.85782977548,-69.73950932370,65.00000000000,72.00000000000
4286,91,amazonas,6,territorios nacionales,GPS,R,-2.83190506504,-69.82359546520,72.00000000000,65.00000000000
4313,86,putumayo,6,territorios nacionales,GPS,U,1.14432709603,-76.64753897610,596.00000000000,589.00000000000
4319,86,putumayo,6,territorios nacionales,GPS,U,0.50281618709,-76.49747630440,250.00000000000,257.00000000000
4336,86,putumayo,6,territorios nacionales,GPS,U,1.03573399394,-76.61596611350,422.00000000000,415.00000000000
4397,86,putumayo,6,territorios nacionales,GPS,R,0.54157700000,-77.11319700000,450.00000000000,443.00000000000
4409,95,guaviare,6,territorios nacionales,GPS,U,2.55342106096,-72.64924534010,192.00000000000,185.00000000000
4451,95,guaviare,6,territorios nacionales,GPS,U,2.33085129780,-72.62907986240,205.00000000000,198.00000000000
4471,95,guaviare,6,territorios nacionales,GPS,R,2.72355258783,-72.27770039250,189.00000000000,182.00000000000
4503,97,vaupes,6,territorios nacionales,GPS,U,1.25572552000,-70.23468453280,179.00000000000,172.00000000000
4505,97,vaupes,6,territorios nacionales,GPS,U,1.26297466223,-70.23090330930,177.00000000000,170.00000000000
4537,97,vaupes,6,territorios nacionales,GPS,R,1.26993433701,-70.20628658690,183.00000000000,176.00000000000
4551,97,vaupes,6,territorios nacionales,GPS,R,1.36527281706,-70.55948529780,193.00000000000,186.00000000000
4559,97,vaupes,6,territorios nacionales,GPS,R,1.14668904388,-70.11133585360,184.00000000000,177.00000000000
4564,97,vaupes,6,territorios nacionales,GPS,R,1.24449020193,-70.28422538200,180.00000000000,173.00000000000
4577,97,vaupes,6,territorios nacionales,GPS,R,1.01085624958,-71.29926142940,205.00000000000,198.00000000000
4581,97,vaupes,6,territorios nacionales,GPS,R,0.99131507873,-71.29562942830,204.00000000000,197.00000000000
4586,97,vaupes,6,territorios nacionales,GPS,R,0.97496828126,-71.31851211940,205.00000000000,198.00000000000
4708,11,bogota,5,bogota,GPS,U,4.71203973449,-74.11768158630,2543.00000000000,2550.00000000000
4745,11,bogota,5,bogota,GPS,U,4.65328313562,-74.14406479770,2538.00000000000,2545.00000000000
4847,11,bogota,5,bogota,GPS,U,4.55596006499,-74.08037302210,2898.00000000000,2891.00000000000
6,44,la guajira,1,atlantica,GPS,U,11.54285967650,-72.90941247260,6.00000000000,12.00000000000
30,44,la guajira,1,atlantica,GPS,U,11.38081018520,-72.24148856630,38.00000000000,44.00000000000
60,44,la guajira,1,atlantica,GPS,U,10.51912324930,-73.06527124010,206.00000000000,200.00000000000
62,44,la guajira,1,atlantica,GPS,U,10.49443604760,-73.07519615320,208.00000000000,202.00000000000
91,44,la guajira,1,atlantica,GPS,R,12.13384083710,-72.13134751940,2.00000000000,8.00000000000
96,44,la guajira,1,atlantica,GPS,R,11.92709854520,-72.21307919250,5.00000000000,-1.00000000000
99,44,la guajira,1,atlantica,GPS,R,11.82821382700,-72.34456498060,9.00000000000,3.00000000000
111,44,la guajira,1,atlantica,GPS,R,11.22681938790,-73.33361912790,30.00000000000,24.00000000000
158,20,cesar,1,atlantica,GPS,U,10.44272883990,-73.27642406200,164.00000000000,158.00000000000
186,20,cesar,1,atlantica,GPS,U,10.01631891730,-73.24058035390,119.00000000000,125.00000000000
203,20,cesar,1,atlantica,GPS,U,9.36043743556,-73.61000656810,29.00000000000,35.00000000000
216,20,cesar,1,atlantica,GPS,R,8.25694606660,-73.67736917760,71.00000000000,65.00000000000
219,20,cesar,1,atlantica,GPS,R,8.32039900000,-73.40902900000,1017.00000000000,1023.00000000000
228,20,cesar,1,atlantica,GPS,R,10.19801504420,-73.96720346280,145.00000000000,151.00000000000
230,20,cesar,1,atlantica,GPS,R,10.35246764500,-73.82951678970,380.00000000000,374.00000000000
246,47,magdalena,1,atlantica,GPS,U,11.23305355690,-74.21670654500,14.00000000000,8.00000000000
253,47,magdalena,1,atlantica,GPS,U,11.24038044370,-74.19145478830,21.00000000000,15.00000000000
258,47,magdalena,1,atlantica,GPS,U,11.24066686790,-74.20185369580,18.00000000000,12.00000000000
261,47,magdalena,1,atlantica,GPS,U,11.21323910790,-74.15903707470,41.00000000000,47.00000000000
268,47,magdalena,1,atlantica,GPS,U,11.18471374250,-74.23061019340,2.00000000000,8.00000000000
